,CUMV_14591_Ct_hele,CUMV_14596_Ct_hele,CUMV_14601_Ct_hele,CUMV_14602_Ct_hele,CUMV_14604_Ct_hele,CUMV_14606_Ct_hele,CUMV_14611_Ct_hele,CUMV_14612_Ct_hele,CUMV_14656_Ct_hele,NA_ABTC31797_Ct_saxa,NA_ABTC60781_Ct_hele,NA_CCM0848_Ct_inor,NA_CCM1249_Ct_inor,NA_CCM1444_Ct_inor,NA_CCM1445_Ct_inor,NA_CCM1530_Ct_robu,NA_CCM1580_Ct_inor,NA_CCM1710_Ct_inor,NA_CCM4920_Ct_essi,SAMR_29707_Ct_brac,SAMR_36252_Ct_brac,SAMR_36349_Ct_brac,SAMR_44367_Ct_hele,SAMR_45480_Ct_saxa,SAMR_46119_Ct_hele,SAMR_46880_Ct_saxa,SAMR_48710_Ct_hele,SAMR_50208_Ct_saxa,UMMZ_242614_Ct_hele,UMMZ_242616_Ct_hele,UMMZ_242623_Ct_hele,UMMZ_244288_ct_inor,WAMR_094929_Ct_hele,WAMR_102423_Ct_saxa,WAMR_102771_Ct_hele,WAMR_126017_Ct_inor,WAMR_129923_Ct_hele,WAMR_131009_Ct_hele,WAMR_131018_Ct_fall,WAMR_131371_Ct_hele,WAMR_135396_Ct_hele,WAMR_140720_Ct_hele,WAMR_145567_Ct_hele,WAMR_152991_Ct_seve,WAMR_166390_Ct_hele,WAMR_166391_Ct_hele
WAMR_126017_Ct_inor,1388.42663904544,1388.42663904544,1388.42663904544,1388.42663904544,1388.42663904544,1473.50908978308,1473.50908978308,1628.89012989214,1473.50908978308,1021.22521133856,603.6829790897,302.347569205789,398.777664875102,240.047660357146,243.167953196031,294.08164562333,293.142407985301,313.316536373653,410.489964356251,2306.60204610991,2440.76456066986,1731.77468943837,1197.65066008943,1303.68371529314,1158.61846019092,1426.2932582214,1270.35329006779,1226.61087584837,611.008624925796,611.008624925796,462.168060875121,1944.28017844358,755.4031187334,1565.56368078817,1319.43229507793,NA,1347.13499698095,1361.20591092999,1926.08515406719,1639.41392081073,1401.31956374978,1264.54412744292,1198.57284250113,1744.84870661938,1143.88761389116,1000.63988535151
WAMR_129923_Ct_hele,441.377348562266,441.377348562266,441.377348562266,441.377348562266,441.377348562266,752.539383166979,752.539383166979,489.844963928317,752.539383166979,1482.75321776849,1240.8575499092,1174.06791380437,972.015177861354,1110.74394316974,1107.00281428253,1063.78812780835,1064.40943010686,1617.85068517252,1743.407100015,2437.95116268333,2473.92869039477,2129.16014241589,1203.18148300078,1326.7249273109,1129.27418660059,1759.65038622963,1200.30408899307,1419.75285270674,764.41113710417,764.41113710417,1004.81801685475,598.447690055159,661.290974524198,272.366407099672,218.2231775191,1347.13499698095,NA,275.994844128348,579.67661680597,374.752550006018,156.82024657088,82.6381008863354,293.695635076235,476.870570957884,1027.47325821637,1037.05863352935
WAMR_131009_Ct_hele,716.226368420277,716.226368420277,716.226368420277,716.226368420277,716.226368420277,1026.28396252213,1026.28396252213,750.067895276763,1026.28396252213,1671.46462827581,1375.72377640443,1137.74299039206,964.551871893452,1140.06229987702,1135.68820431438,1067.35359028192,1068.25282705804,1656.47126514065,1770.26504991646,2692.47450361714,2735.78496908678,2352.52583481745,1433.48979657849,1562.76022223678,1358.28676156088,1979.5029229947,1439.49455416522,1640.80873337824,750.485862423219,750.485862423219,1098.17541639059,651.455908142965,785.565219114259,244.161940350484,490.208648973562,1361.20591092999,275.994844128348,NA,668.517586595414,286.420215622775,139.374057463365,286.751862859182,162.728861899046,691.266244432533,1258.97654008106,1247.04289172855
WAMR_131018_Ct_fall,730.589763034056,730.589763034056,730.589763034056,730.589763034056,730.589763034056,967.231775116523,967.231775116523,535.7244687101,967.231775116523,1931.84552733437,1765.90135129608,1749.97422608784,1551.05114273023,1688.72854774599,1685.08761863239,1643.45682074345,1644.08057176489,2191.49717136327,2319.3642666307,2668.5444523334,2662.58730178358,2481.7320936026,1578.15707957791,1676.69952213174,1513.18278011897,2133.57898083575,1549.22522580022,1805.65468739985,1341.60987409695,1341.60987409695,1564.57911172157,83.6554674049342,1216.51464079572,424.967840371257,648.568729584538,1926.08515406719,579.67661680597,668.517586595414,NA,423.108968163659,563.353042958231,662.005598805534,798.583580563698,333.959357702197,1413.15740503325,1471.15163378093
WAMR_131371_Ct_hele,760.2338235629,760.2338235629,760.2338235629,760.2338235629,760.2338235629,1064.37785952693,1064.37785952693,695.123121461299,1064.37785952693,1857.44720396812,1603.43141339017,1423.04849327018,1245.26035710889,1413.36599818932,1409.14142396103,1346.50310693377,1347.34933765396,1929.30268590221,2046.6224150754,2780.58407112608,2804.17418979025,2497.55279517878,1571.03742509131,1691.0432796982,1498.02337756704,2129.97999483896,1563.33809990032,1790.41831246794,1030.69514188547,1030.69514188547,1347.16786020425,386.349982914618,1015.05779451034,104.180435304403,567.858820920857,1639.41392081073,374.752550006018,286.420215622775,423.108968163659,NA,250.302820292929,440.032636340065,444.620631253139,564.027585997519,1395.67327016519,1411.03569906971
WAMR_135396_Ct_hele,595.059081769847,595.059081769847,595.059081769847,595.059081769847,595.059081769847,906.76706258355,906.76706258355,611.98696353192,906.76706258355,1619.72184997665,1354.27730021543,1199.91778606924,1011.91402801453,1171.44277436055,1167.34214701282,1110.48301080682,1111.25835632919,1686.00888808221,1805.90829391867,2594.42906543071,2630.73917281217,2278.79699007262,1354.02319066153,1479.29250098956,1279.62191190833,1907.96202893805,1353.55002847112,1568.07886087174,798.0533207093,798.0533207093,1097.18829107528,559.733757917618,765.072200683974,164.41303836795,374.652479656377,1401.31956374978,156.82024657088,139.374057463365,563.353042958231,250.302820292929,NA,199.687968869774,235.449750756833,553.811078880744,1178.38227658152,1180.89580536826
WAMR_140720_Ct_hele,440.914997360116,440.914997360116,440.914997360116,440.914997360116,440.914997360116,746.126792039211,746.126792039211,530.356070877751,746.126792039211,1420.81625479793,1166.39501284125,1093.79684008803,890.41336520658,1028.10595094501,1024.36477900556,981.58780689096,982.199465674988,1535.45765226037,1660.83090720005,2406.88710596891,2449.06292462005,2080.38349394735,1156.65417999245,1283.3593960649,1081.96845145208,1709.06352985818,1158.53815768595,1369.26728579164,683.89914647177,683.89914647177,924.678974189458,681.008074511679,583.007336633213,341.240321459408,214.206155258653,1264.54412744292,82.6381008863354,286.751862859182,662.005598805534,440.032636340065,199.687968869774,NA,256.802895392366,542.357037151016,981.211977486322,981.252264880838
WAMR_145567_Ct_hele,693.231021046505,693.231021046505,693.231021046505,693.231021046505,693.231021046505,991.519068216182,991.519068216182,781.395229842452,991.519068216182,1542.91777166928,1228.59028489559,978.678433744984,802.278597374672,977.510438757006,973.121888673149,904.793136212904,905.685171748061,1493.87400841015,1607.54503339074,2609.2807583116,2662.91288547939,2241.25028416724,1332.72163251748,1465.60923799523,1257.27098408181,1867.25535816047,1346.25815468901,1531.37141238953,588.025598013589,588.025598013589,942.938141322421,791.852052655409,642.696925734767,385.967439066369,469.137823522074,1198.57284250113,293.695635076235,162.728861899046,798.583580563698,444.620631253139,235.449750756833,256.802895392366,NA,763.918541507312,1161.14392840223,1134.0267947102
WAMR_152991_Ct_seve,426.110717305551,426.110717305551,426.110717305551,426.110717305551,426.110717305551,634.671495152014,634.671495152014,203.32552279494,634.671495152014,1626.42237590996,1502.57613586681,1612.70273278704,1399.81055997498,1504.83122789234,1501.8077140041,1480.22076434518,1480.61602372782,1984.19538687563,2118.17906232831,2336.42311436543,2334.30860207188,2151.61158340657,1256.93517986843,1350.00855032553,1194.82114259264,1807.64225315865,1223.59216600338,1484.19955647825,1205.81877355228,1205.81877355228,1341.03535864112,410.974694490304,999.103341446953,500.071363279978,425.669566613623,1744.84870661938,476.870570957884,691.266244432533,333.959357702197,564.027585997519,553.811078880744,542.357037151016,763.918541507312,NA,1096.97500793182,1167.91806233351
WAMR_166390_Ct_hele,683.201456026849,683.201456026849,683.201456026849,683.201456026849,683.201456026849,510.19846936947,510.19846936947,899.418540999109,510.19846936947,540.502277900448,604.798275285641,1221.94556458358,1038.75768841471,969.183955525832,969.881229284313,1038.02227522902,1037.35378045435,1229.39684924222,1366.42278011188,1454.51668646309,1524.72170029551,1102.03720603949,175.713294002002,304.564154340986,102.600015651327,735.142842129266,188.495292383582,397.313900893213,1002.85284261486,1002.85284261486,701.077914787514,1476.24835618563,632.324948735173,1291.49320237995,829.539443332373,1143.88761389116,1027.47325821637,1258.97654008106,1413.15740503325,1395.67327016519,1178.38227658152,981.211977486322,1161.14392840223,1096.97500793182,NA,147.513672380768
WAMR_166391_Ct_hele,743.671401044393,743.671401044393,743.671401044393,743.671401044393,743.671401044393,621.926267796112,621.926267796112,977.831651966975,621.926267796112,460.704126633066,458.330917225558,1092.77880385413,919.061192172509,834.138428078803,835.152496189559,909.632348084657,908.880846201823,1081.96361478248,1219.14283680656,1516.20564121162,1601.7233500113,1107.33678653179,230.998869663588,366.02994154281,168.850729270101,733.473635826086,285.550761760779,398.054033098378,905.096625845221,905.096625845221,566.304197722471,1528.82092334829,551.868194136222,1307.44922952773,856.011453964727,1000.63988535151,1037.05863352935,1247.04289172855,1471.15163378093,1411.03569906971,1180.89580536826,981.252264880838,1134.0267947102,1167.91806233351,147.513672380768,NA
