,CUMV_14591_Ct_hele,CUMV_14596_Ct_hele,CUMV_14601_Ct_hele,CUMV_14602_Ct_hele,CUMV_14604_Ct_hele,CUMV_14606_Ct_hele,CUMV_14611_Ct_hele,CUMV_14612_Ct_hele,CUMV_14656_Ct_hele,NA_ABTC31797_Ct_saxa,NA_ABTC60781_Ct_hele,NA_CCM0848_Ct_inor,NA_CCM1249_Ct_inor,NA_CCM1444_Ct_inor,NA_CCM1445_Ct_inor,NA_CCM1530_Ct_robu,NA_CCM1580_Ct_inor,NA_CCM1710_Ct_inor,NA_CCM4920_Ct_essi,SAMR_29707_Ct_brac,SAMR_36252_Ct_brac,SAMR_36349_Ct_brac,SAMR_44367_Ct_hele,SAMR_45480_Ct_saxa,SAMR_46119_Ct_hele,SAMR_46880_Ct_saxa,SAMR_48710_Ct_hele,SAMR_50208_Ct_saxa,UMMZ_242614_Ct_hele,UMMZ_242616_Ct_hele,UMMZ_242623_Ct_hele,UMMZ_244288_ct_inor,WAMR_094929_Ct_hele,WAMR_102423_Ct_saxa,WAMR_102771_Ct_hele,WAMR_126017_Ct_inor,WAMR_129923_Ct_hele,WAMR_131009_Ct_hele,WAMR_131018_Ct_fall,WAMR_131371_Ct_hele,WAMR_135396_Ct_hele,WAMR_140720_Ct_hele,WAMR_145567_Ct_hele,WAMR_152991_Ct_seve,WAMR_166390_Ct_hele,WAMR_166391_Ct_hele
WAMR_129923_Ct_hele,0.90566037735849,0.26530612244898,0.659090909090909,0.693548387096774,0.745098039215686,0.547169811320755,0.507462686567164,0.585714285714286,0.566037735849057,0.52112676056338,0.6,2.74074074074074,2,2.06818181818182,1.58,2.23076923076923,1.64583333333333,1.27083333333333,2.025,1.44827586206897,1.77272727272727,1.91304347826087,0.617647058823529,0.402777777777778,0.527027027027027,0.683333333333333,0.535211267605634,0.659090909090909,0.803571428571428,0.554054054054054,0.277777777777778,1.4468085106383,0.602739726027397,0.769230769230769,0.345238095238095,1.55882352941176,NA,0.213114754098361,1.54545454545455,0.754385964912281,0.208333333333333,0.253968253968254,0.25,1.2258064516129,0.4125,0.454545454545455
WAMR_131009_Ct_hele,1.30612244897959,0.462962962962963,0.833333333333333,0.721311475409836,0.897959183673469,0.804347826086957,0.46969696969697,0.828571428571429,0.941176470588235,0.728571428571428,0.973684210526316,3.15384615384615,2.48780487804878,2.14634146341463,1.76470588235294,2.75,2.26829268292683,1.38297872340426,2.34285714285714,1.9047619047619,2.93333333333333,3.29411764705882,0.84375,0.630769230769231,0.554054054054054,0.907407407407407,0.671428571428571,0.771428571428571,0.884615384615385,0.514705882352941,0.285714285714286,1.27659574468085,0.611111111111111,1.09803921568627,0.358024691358025,1.57352941176471,0.213114754098361,NA,1.46341463414634,1.05769230769231,0.343283582089552,0.333333333333333,0.208333333333333,1.41935483870968,0.597402597402597,0.565217391304348
WAMR_131018_Ct_fall,1.5952380952381,0.565217391304348,1.18421052631579,1,1.17948717948718,1.09756097560976,0.6,1.37777777777778,1.43181818181818,1.26,1.90625,6,3.27272727272727,3.09677419354839,2.36585365853659,4.15384615384615,2.94444444444444,2.25,3.14285714285714,3.05555555555556,4,5.5,1.4,1.43478260869565,0.87719298245614,1.64102564102564,1.13207547169811,1.19354838709677,1.61538461538462,1.01694915254237,0.688524590163934,0.307692307692308,1.2,1.54285714285714,0.770491803278688,2.44897959183673,1.54545454545455,1.46341463414634,NA,1.96969696969697,0.941176470588235,1.81395348837209,1.09433962264151,2.22727272727273,1.19642857142857,0.886363636363636
WAMR_131371_Ct_hele,1.375,0.58,0.979166666666667,1.10909090909091,0.934782608695652,1.1063829787234,0.746031746031746,1.15,0.96078431372549,1.16666666666667,1.64705882352941,4.36363636363637,2.71428571428571,2.575,2.06382978723404,3.20588235294118,2.7948717948718,2,2.68571428571429,2.27272727272727,3.625,3.57894736842105,1.38983050847458,0.923076923076923,0.972222222222222,1.38888888888889,1.25396825396825,1.16666666666667,1.48,0.885714285714286,0.723076923076923,1.55,1.15714285714286,0.181818181818182,0.692307692307692,1.96923076923077,0.754385964912281,1.05769230769231,1.96969696969697,NA,0.819672131147541,0.948275862068965,0.5625,0.5,1.05714285714286,0.91304347826087
WAMR_135396_Ct_hele,0.825396825396825,0.349206349206349,0.642857142857143,0.685714285714286,0.758620689655172,0.758620689655172,0.41025641025641,0.61038961038961,0.622950819672131,0.609756097560976,0.822222222222222,2.8125,1.71698113207547,1.89583333333333,1.48275862068966,2.24444444444444,1.86792452830189,1.28813559322034,1.55102040816327,1.3,1.625,2.08,0.632911392405063,0.5375,0.5,0.838235294117647,0.719512195121951,0.6,0.696969696969697,0.592592592592593,0.333333333333333,0.733333333333333,0.465909090909091,0.655737704918033,0.32258064516129,1.35,0.208333333333333,0.343283582089552,0.941176470588235,0.819672131147541,NA,0.24,0.0759493670886076,0.804878048780488,0.689655172413793,0.4
WAMR_140720_Ct_hele,1,0.4,0.836363636363636,0.742857142857143,0.842105263157895,0.655172413793103,0.539473684210526,0.698630136986301,0.754098360655738,0.828947368421053,1.22857142857143,2.17142857142857,1.72222222222222,1.62745098039216,1.30645161290323,1.85106382978723,1.57692307692308,1.08771929824561,2,1.92307692307692,3,3.15,0.859154929577465,0.802816901408451,0.682926829268293,0.920634920634921,0.972972972972973,0.72972972972973,0.887096774193548,0.710526315789474,0.285714285714286,1.58823529411765,0.7125,0.678571428571429,0.551724137931035,1.4,0.253968253968254,0.333333333333333,1.81395348837209,0.948275862068965,0.24,NA,0.25,0.878048780487805,0.935064935064935,0.895833333333333
WAMR_145567_Ct_hele,0.85,0.246153846153846,0.811320754716981,0.652777777777778,0.693548387096774,0.596491228070175,0.278481012658228,0.525,0.555555555555556,0.534090909090909,1.05,2.5,1.96078431372549,1.86,1.32258064516129,2.08695652173913,1.72222222222222,1.31578947368421,1.79166666666667,1.7037037037037,2.38095238095238,2.75,0.6875,0.6125,0.563218390804598,0.661971830985915,0.634146341463415,0.7,0.71875,0.658227848101266,0.341463414634146,0.949152542372881,0.534883720930233,0.639344262295082,0.287234042553192,1.50617283950617,0.25,0.208333333333333,1.09433962264151,0.5625,0.0759493670886076,0.25,NA,0.775,0.561797752808989,0.547169811320755
WAMR_152991_Ct_seve,1.62790697674419,0.673913043478261,1.36111111111111,1.28571428571429,1.16666666666667,1.28571428571429,0.894736842105263,1.08695652173913,1.2093023255814,1.56521739130435,1.95833333333333,5.14285714285714,2.88888888888889,3.83333333333333,2.4390243902439,3.76666666666667,3.18181818181818,2.48717948717949,2.79310344827586,3.71428571428571,8,5.66666666666667,1.59090909090909,1.44186046511628,1.10204081632653,1.53846153846154,1.11764705882353,1.28571428571429,1.6,1.33333333333333,0.725806451612903,1.60714285714286,1.33333333333333,0.133333333333333,1.0377358490566,2.30232558139535,1.2258064516129,1.41935483870968,2.22727272727273,0.5,0.804878048780488,0.878048780487805,0.775,NA,1.05660377358491,1.2
WAMR_166390_Ct_hele,0.513157894736842,0.205479452054795,0.449275362318841,0.264367816091954,0.428571428571429,0.357142857142857,0.415730337078652,0.311111111111111,0.311688311688312,0.382978723404255,0.293103448275862,1.76595744680851,0.971428571428571,1.10769230769231,1,1.42372881355932,1.2089552238806,0.985714285714286,1.38709677419355,0.947368421052632,1.33333333333333,1.10526315789474,0.4,0.265957446808511,0.43,0.441558441558442,-0.478260869565217,0.509433962264151,0.36144578313253,0.315789473684211,0.164835164835165,1.07462686567164,0.358695652173913,1.05797101449275,0.294117647058824,0.966666666666667,0.4125,0.597402597402597,1.19642857142857,1.05714285714286,0.689655172413793,0.935064935064935,0.561797752808989,1.05660377358491,NA,0.121212121212121
WAMR_166391_Ct_hele,0.351851851851852,0.0681818181818182,0.1,0.142857142857143,0.470588235294118,0.0851063829787234,0.171875,0.157894736842105,0.170212765957447,-0.0163934426229508,0.290909090909091,1,0.877551020408163,0.956521739130435,0.68,1.12820512820513,0.914893617021277,0.911111111111111,1.13953488372093,0.676470588235294,0.696969696969697,0.888888888888889,0.327272727272727,0.134615384615385,0.0983606557377049,0.145833333333333,0.112903225806452,0.203703703703704,0.365384615384615,0.147058823529412,0.103448275862069,1.1025641025641,0.175438596491228,1.07317073170732,0.0298507462686567,0.660714285714286,0.454545454545455,0.565217391304348,0.886363636363636,0.91304347826087,0.4,0.895833333333333,0.547169811320755,1.2,0.121212121212121,NA
